t,x,y,z,vx,vy,vz
5.252,25471309.09764249,1344491.6934324573,-277729.3862508025,-118615678.03816183,165657082.45485073,211057874.64446285
5.255999999999999,25452397.69466128,1349488.5286667815,552858.1935122212,-207843618.00748205,70931897.49781452,194491835.22608504
5.26,25347428.626088906,1344442.8417294181,1373596.205390954,-195545215.29305014,-129550463.8215274,176170732.41520098
5.263999999999999,25179932.286787875,1316849.4019870192,2176431.6095101177,138973947.15286624,-76986448.73835605,246610448.5131474
5.268,24938004.946733955,1327372.0874741771,2949521.726358681,-255455245.28880614,-80851654.31161724,119427873.11560053
5.271999999999999,24632965.465147533,1312554.7984959218,3683699.4368572976,-266458729.6136974,-82826722.38753323,90536594.27385007
5.276,24280466.619714208,1273683.7843971353,4374768.370910495,89670415.11936581,52954422.944741204,274248883.39695317
5.279999999999999,23881587.890670564,1255762.5530293987,5013652.562181734,42207518.173995584,132285475.87654476,258411485.77129242
5.284,23436024.90132896,1237272.837653247,5585354.303077499,-15254963.381218238,-207402708.33694938,206902975.99493605
5.287999999999999,22997509.32496198,1223780.4620158693,6121109.808333721,-191007588.61301613,213485279.14812663,63226654.29692924
5.292,22526239.928949907,1203383.6399841458,6574972.303180888,-233192592.51301688,-176228437.32431126,-24945592.158190947
5.295999999999999,22070443.002229534,1169522.582376364,6980285.826649696,-49174813.90048416,-244433716.2978779,154569144.04604214
5.3,21634333.67002133,1142416.7057239267,7334562.771171838,28513461.046456203,-152220021.73529667,249146197.10845524
5.303999999999999,21223300.263923865,1120559.7330322093,7633884.003781047,43720278.586501725,-114345392.96578544,266592760.9781112
5.308,20846597.681221187,1103285.778967177,7879315.222397467,21476952.365548044,-200034935.12881488,213502204.88510373
5.311999999999999,20516190.858873866,1096482.9215465665,8078611.001410377,-128763560.10218617,-254570533.26595134,-68357930.296801
5.316,20248887.36843873,1078855.4676828543,8249323.17322963,-80507115.81263329,280818100.0878096,26826402.13555742
5.319999999999999,20029405.873354577,1075924.9140518962,8357361.035778632,-179746262.927038,2649806.0998498555,-231830182.88894182
5.324,19884271.780771367,1059292.6610928974,8441279.577766927,-32102561.12879677,289050411.2177046,38492122.116027646
5.327999999999999,19804066.8994659,1058765.0038989123,8480873.848568674,-65174688.02405223,276321859.1354499,-73908270.06158113
5.332,19792184.23633795,1064385.9126678954,8478542.259890968,-123743123.44190004,21724147.572416484,-265106228.45145816
5.335999999999999,19853184.605625864,1066913.5595540514,8442363.508028375,-79219471.22758019,-155368268.91769925,-235907196.47503856
5.34,19990718.384282827,1074443.6265949116,8382580.128902192,-75923132.69862057,161944185.91687673,-232547693.39265814
5.343999999999999,20184861.881130457,1078275.716088361,8264505.391049404,72999602.11915433,-282334942.0646079,-32060835.12040936
5.348,20451439.694679413,1101598.8504995436,8127068.49791029,-67374150.85707116,54369213.80146841,-280313181.12006176
5.351999999999999,20770181.858622584,1118636.6944301974,7938885.651356466,-51072795.07144405,117365006.70624495,-263985686.7575056
5.356,21132167.599635556,1139360.7169562574,7697143.734773156,-44690959.83074115,-72265583.02580811,-280806450.0936121
5.359999999999999,21532803.90574795,1152486.026901765,7405347.297534406,120518645.59871884,-256322758.4736463,-76459424.37880412
5.364,21973811.190327544,1167421.9642381864,7075465.008330075,266690101.11314356,68438296.32640786,101315901.94048764
5.367999999999999,22427818.251809843,1209929.5005994448,6683904.584527462,-27388458.365865663,149714039.99683446,-250814692.7157062
5.372,22878634.7370384,1220026.7057908687,6222601.882344252,244379584.03559893,-162245471.36363655,-5246282.182207117
5.3759999999999994,23337511.735949937,1263209.1083356892,5717396.858116249,-67090050.79023212,-17295819.125489682,-285083000.81288
5.38,23782591.436072875,1285617.7288617985,5154215.785310026,-37714363.62754646,154808787.82443488,-246342096.04374802
5.3839999999999995,24182782.30866261,1310672.2788863776,4523684.590806485,-73600104.60513377,-90452090.62188053,-269209995.6941624
5.388,24565189.510076493,1315587.1530076587,3853055.5202376936,194779979.39039028,185603420.58541733,-116981699.42570339
5.3919999999999995,24885858.089476556,1339426.2570573692,3128781.6019713343,90557290.69714668,217602799.3550189,-174702587.1728525
5.396,25126260.607890222,1346211.2480127355,2357706.959832062,226683198.8887051,-112034920.2271987,-148780053.4085314
5.3999999999999995,25331399.082319595,1369866.4912059575,1564815.6991080474,1236075.4029867835,208067990.91088715,-206830335.32430238
5.404,25435471.699717734,1386829.52876235,744348.7561727038,-177904417.4262522,67719077.27832209,-223241466.97215134
5.4079999999999995,25461949.470494095,1390823.9751553521,-85294.26803616453,-207032340.56806666,-30527623.002523355,-205616840.41952932
5.412,25407401.57252523,1387290.2340598817,-912609.4838632775,-181339265.0077994,-133402840.41033682,-188128592.02400246
5.4159999999999995,25276379.357404526,1368367.7755603974,-1726300.6689438552,37681010.479309425,-195275537.18958426,-215685473.4031607
5.42,25095490.72358055,1362535.1188307663,-2523125.3863922614,-43108570.19196909,208145738.7511322,-202211829.71998286
5.4239999999999995,24812766.1256573,1338944.456722061,-3276465.26524082,123063411.82092641,-24325983.403623357,-265209860.04964042
5.428,24492215.51120806,1327762.868468015,-3996429.7012942503,14344922.974119684,180090544.18624118,-231158501.7280598
5.4319999999999995,24097511.327564046,1307619.269979385,-4653846.65924294,22173647.07158446,-180040907.16239646,-230578068.09343392
5.436,23695547.133295488,1288094.9579599104,-5276817.529107457,-27565455.60478978,199185507.2250675,-213630381.6194824
5.4399999999999995,23252394.02769071,1266446.3861758022,-5833655.122218675,-59021525.72611999,217116520.64575684,-188280542.0019523
5.444,22788206.731387496,1235733.6831510477,-6325074.934905318,58478274.16954421,-4124172.283554502,-287464800.8929066
5.4479999999999995,22323329.30491116,1227303.08878247,-6759251.126472854,-203369614.34671605,-211280334.82114604,8615094.475293001
5.452,21885476.34576154,1194987.5064102826,-7155070.524068991,-70138979.3926713,239067174.48375607,-154920388.48628473
5.4559999999999995,21446100.999430962,1179454.9282422632,-7469342.551351132,-167725035.5016163,-238805541.11169383,30221436.74930292
5.46,21056299.481918257,1145630.8296891253,-7754579.125388543,37393390.25901638,106087512.27834111,-270962341.0509572
5.4639999999999995,20701072.509713024,1140460.0239625867,-7984430.257927531,-180326843.16599226,213682513.36804247,88858884.89743924
5.468,20391260.956870448,1127286.2417791812,-8160603.021681135,-209189126.25656226,46168244.03806937,200456935.43247405
5.4719999999999995,20144626.260303,1108924.293610601,-8304144.393824076,-120745751.69124952,258919889.89767855,66756951.48182782
5.476,19950390.00111777,1095467.5913596095,-8387669.100906724,-23213854.36322341,-291890429.9684874,-18381094.49670367
5.4799999999999995,19832335.322414108,1095834.6781956172,-8450779.117001126,-110395701.92998277,-195021371.50889418,189361300.7994117
5.484,19782781.65737427,1089178.4434287453,-8472507.468507105,-20198017.610763468,-285503051.4882916,64497506.546094246
5.4879999999999995,19806697.880672496,1084278.6571939052,-8461950.848351682,97674095.2654437,-242869416.98958758,-132498135.59416965
5.492,19900359.110811874,1091934.797971846,-8413683.671261244,85107790.00377129,-274843661.34436333,-57451828.674197115
5.4959999999999996,20069345.131769296,1110516.562488242,-8341498.735857864,-61557048.00074256,188624084.59766144,216139083.93671328
5.5,20296376.95821932,1124953.8195781524,-8216100.833400439,-66550325.33871316,117360921.30607276,260543563.87139788
5.504,20578001.173669428,1130927.7435510603,-8040179.573115074,127535980.93851656,-264031255.3554213,-10408557.425895939
5.508,20925583.48813774,1157959.076945389,-7843884.701000873,-5910297.369804809,223540635.5062288,189951233.51926082
5.512,21307090.534063444,1165233.1755920213,-7581173.432288745,247607227.43838185,65563299.99496168,-143105896.8883159
5.516,21718632.372182902,1194856.211157466,-7263427.206345005,169554209.41947988,-238410497.74975228,22343227.56763354
5.52,22161843.304377727,1229164.0579834413,-6901783.567639693,19176608.345823593,-194245182.40991065,219063062.86819887
5.524,22620192.732493594,1258056.2576868925,-6484751.792161252,-30831822.053959046,-114104879.43396805,268546311.104053
5.528,23076403.534147464,1281573.6892525523,-6005256.379304358,16162852.901390158,-188098910.79014057,224600224.20498773
5.532,23527999.639213674,1292270.774176942,-5471606.459364642,270799192.2490019,-110977102.26327804,20966907.469066367
5.536,23962241.222576614,1336609.424357641,-4884512.482187693,-76408764.54251333,80138216.51584989,271711828.8292702
5.54,24361641.36585208,1354748.6015673412,-4239325.013831165,-2221072.6528058867,199480962.39997953,215151519.3644417
5.544,24692891.793890454,1376521.378010402,-3532181.123743067,-28998140.449126225,-174524877.83745968,234068253.4393448
5.548,24992771.494434565,1399399.7035854207,-2792333.0154430075,-134471129.80665842,-22382755.780513346,259815907.83717704
5.552,25223489.605095353,1390481.425373303,-2012508.5798020372,249866506.32763565,35194102.17238402,149719361.57447788
5.556,25388207.179225788,1413999.132455564,-1206007.480092434,1681971.1796107185,208372939.26562563,206556713.50459322
5.56,25462479.636454362,1426319.3968365914,-379904.0796950572,-127133044.64551166,156909145.86840773,212848535.0635892
5.564,25456341.59263244,1430072.0022542155,451143.59990624915,-185488088.157439,111412003.31502269,198164900.35035503
5.568,25365047.058432106,1428904.6881339177,1274589.09705537,-236366410.63680834,-16739443.452914862,173027475.34210977
5.572,25193150.989846252,1407768.7377808515,2077777.4359418938,-15270811.667877983,-210007966.2400768,204331241.67683813
5.576,24981051.669076458,1402336.4380791774,2861762.3745752033,-138809250.67455587,196157134.72413686,168351343.2936497
5.58,24682881.82826425,1380036.2560495439,3602336.302887809,-31268039.79023594,204930255.6323399,207638412.4024833
5.584,24315326.933856983,1374594.8269974394,4289932.74168014,-264576291.39907628,-106780304.47714558,68448311.17706767
5.588,23922004.306143247,1354541.629504982,4935344.09725286,-291483620.02339345,-19879163.1762194,27017576.67422243
5.592,23497987.885572962,1312083.6158104988,5527188.219163699,34037251.22434062,131375861.99848296,260134003.0520235
5.596,23045335.15435728,1305715.4911721218,6057331.052358311,-276679542.0492035,96068176.06375435,-17527686.27525505
5.6,22579751.156926654,1280537.0872139498,6523535.580534472,-266184150.24318036,-111886645.28398976,-52108665.38193253
5.604,22123519.728974055,1255133.315399381,6937539.683979585,-252376899.6578625,-129762802.05288321,-74535495.72437221
5.608,21685081.324481554,1231982.4728204594,7299510.576167252,-266083940.07369515,-7342887.54920493,-123424426.03610322
5.612,21273699.10211324,1204908.280806959,7610274.943912821,-194257862.196192,214578109.10137337,-48047107.71986743
5.616,20892443.74998177,1171579.4210533858,7861919.603918958,21295033.16753142,158740154.42137986,245839100.4087804
5.62,20549296.66431951,1161735.0795560647,8055997.000008518,-86868614.29576053,-280229708.0886733,3807041.581990703
5.624,20274830.558142114,1139357.2140433947,8230761.01885931,16240944.438754806,213159120.80250433,200971544.69951972
5.628,20052750.273547634,1131290.9537293261,8352638.076210849,-35520635.14166381,280458170.0042495,78566636.41034803
5.632,19888124.396317344,1120599.6667722885,8419576.868102906,40034962.73056938,-261739081.5887314,126421583.01393925
5.636,19799466.847534515,1118741.2527695326,8463172.454116952,17008136.315884832,-290903058.6654364,34354765.91484171
5.64,19783616.614878282,1113765.1479843378,8473256.813782675,100155298.49062085,-220849928.6884266,165196840.78432506
5.644,19838976.03505765,1116036.3573239543,8447127.590735158,135337551.16723537,-173728337.2047263,193906169.41283998
5.648,19962432.062097684,1134418.3704640581,8381627.823531228,-12443054.899129452,-251957581.0093442,-149871265.10041216
5.652,20158737.875988856,1133022.178882887,8286302.046223294,192383802.42593983,-3597480.138002675,221530112.64075896
5.656,20409086.23749509,1158660.3858980222,8137630.039694987,49937590.65092579,-269479930.28735346,-104822702.52505827
5.66,20720273.435731743,1178142.225869929,7953338.031457628,40327649.06695117,-250725476.52094632,-147010494.4075393
5.664,21080635.07465316,1191371.3381877434,7722696.403335829,176417378.62331882,-231505863.6647074,37203125.974282935
5.668,21488055.275922153,1210686.704582869,7452503.299736868,238987268.4385404,124235940.79090993,116417113.79646719
5.672,21919339.494025424,1251958.7154964309,7121376.705973699,-23610812.480199136,161137632.01388603,-244089754.84149298
5.676,22360193.08346531,1267494.4260391258,6721696.161707786,174562252.66997194,-229887764.06620005,-52748138.307603635
5.68,22832234.932768848,1301712.979091953,6290420.073781002,38955224.82692996,228663740.34617046,-179716955.6375289
5.684,23281513.17953695,1314047.5973454688,5779891.061962936,292755836.14514303,-6869588.862344301,18699496.57654381
5.688,23717447.470358726,1342325.4909073017,5215141.999026364,255262516.0261941,-137245942.75508642,-45907156.677902915
5.692,24142287.551194664,1366565.758815966,4604790.327581238,252124327.51285022,136505428.7901774,-62469797.68181957
5.696,24502029.62702763,1401937.134218336,3925930.9382296777,27252392.137644857,-202159775.5925295,-210930384.5701831
5.7,24826109.475387298,1415951.0143072668,3207127.562364639,116424582.35168076,-206023434.86228025,-173500902.2500433
5.704,25104674.868983567,1446178.776122827,2451738.202867139,-135899117.4841589,67215140.23579264,-251229899.19669485
5.708,25286517.749437314,1443761.6843738973,1654448.9760839813,111391656.66034655,-193740648.2298644,-190156176.9101025
5.712,25414534.11716105,1445148.6988235335,839305.0692623733,217045809.0946618,-62867043.53365075,-187194461.98563343
5.715999999999999,25458596.041219007,1448698.2329355888,10946.846321973206,206805167.65055957,-16859961.115962178,-207485619.925644
5.72,25421790.80223774,1448288.1465218954,-818083.1675235702,184861845.1125212,28038381.358920053,-226147891.03291723
5.723999999999999,25311100.663309958,1448718.2660780617,-1637186.6731099514,69053510.27743533,175459455.5080271,-224829973.0003598
